78615,1185L,B,2018-03-05
78617,1185L,B,2018-03-07
78618,1185L,A,2018-03-07
78620,BR,C,2019-02-20
78621,1185L,A,2018-12-29
78622,BR,C,2018-03-05
78623,1185L,A,2018-03-06
78630,1185L,B,2018-03-06
78635,1185L,B,2018-03-08
78647,1185L,B,2018-03-06
78648,1185L,A,2018-03-06
78652,1185L,B,2018-03-07
78653,1185L,A,2019-03-10
78657,BR,C,2018-03-06
78665,BR,C,2018-03-06
78666,BR,C,2018-03-06
78667,1185L,B,2018-03-06
78670,1185L,A,2018-05-31
78676,BR,C,2018-03-07
78678,BR,C,2018-03-07
78687,1185L,B,2018-03-07
78688,1185L,B,2018-03-07
78689,BR,C,2018-03-07
78696,BR,C,2018-03-09
78701,1185L,A,2018-03-15
78703,1185L,A,2018-05-14
78705,1185L,B,2018-05-08
78706,BR,C,2018-03-09
78709,BR,C,2018-03-20
78714,1185L,A,2018-03-09
78717,BR,C,2018-03-09
78722,BR,C,2018-03-12
78723,1185L,A,2018-03-09
78732,BR,C,2018-03-16
78733,1185L,A,2018-03-09
78736,1185L,B,2018-03-13
78737,1185L,B,2018-03-13
78742,1185L,B,2018-06-24
78747,1185L,B,2018-08-21
78749,BR,C,2018-03-11
78765,BR,C,2018-03-12
78770,BR,C,2018-03-14
78780,1185L,B,2018-03-12
78782,BR,C,2019-03-04
78799,1185L,B,2018-03-13
78802,1185L,B,2018-03-12
78803,BR,C,2018-03-22
78806,BR,C,2018-03-25
78808,BR,C,2019-04-02
78811,1185L,B,2018-03-12
78814,BR,C,2018-03-13
78819,1185L,B,2018-03-15
78821,1185L,A,2019-03-28
78825,1185L,B,2018-03-14
78827,1185L,B,2018-03-13
78831,BR,C,2018-03-14
78834,BR,C,2018-03-13
78837,1185L,B,2018-03-13
78844,BR,C,2018-03-13
78851,1185L,A,2018-03-13
78852,1185L,B,2018-03-13
78853,BR,C,2019-03-08
78854,1185L,A,2019-03-21
78856,1185L,B,2018-03-16
78862,1185L,B,2018-03-14
78864,BR,C,2018-03-20
78865,1185L,A,2018-03-15
78866,1185L,B,2018-03-14
78867,1185L,B,2018-07-28
78870,1185L,A,2018-03-18
78871,BR,C,2018-03-14
78873,1185L,B,2018-03-14
78879,1185L,B,2018-03-14
78883,1185L,A,2018-03-14
78886,BR,C,2018-03-15
78887,BR,C,2018-03-15
78893,BR,C,2018-03-15
78894,BR,C,2018-03-15
78903,1185L,B,2018-03-15
78905,1185L,A,2018-05-20
78907,1185L,A,2018-03-15
78909,1185L,B,2019-04-04
78910,1185L,B,2018-03-15
78912,1185L,B,2018-03-16
78913,1185L,A,2018-05-19
78914,1185L,B,2018-03-15
78916,BR,C,2018-03-15
78917,BR,C,2018-06-13
78920,BR,C,
78922,BR,C,2018-03-16
78923,BR,C,2018-03-16
78924,1185L,B,2018-03-16
78925,1185L,A,
78929,BR,C,2018-03-19
78930,1185L,A,
78931,1185L,A,2018-03-27
78932,BR,C,2018-04-18
78933,BR,C,2018-03-16
78935,1185L,A,2018-03-16
78937,BR,C,2018-04-12
78940,1185L,B,2018-03-19
78942,BR,C,2018-03-17
78943,BR,C,2018-03-20
78945,BR,C,2018-03-17
78950,1185L,A,2018-03-21
78951,1185L,B,2018-03-18
78954,1185L,A,2019-02-05
78956,BR,C,
78960,1185L,B,2018-03-18
78962,1185L,A,
78965,1185L,A,2018-03-18
78967,1185L,B,
78968,1185L,A,2019-01-21
78971,BR,C,2018-03-19
78973,BR,C,2018-03-20
78979,BR,C,2019-01-29
78986,BR,C,2019-02-04
78988,1185L,B,2018-03-25
78995,1185L,B,2019-02-06
78996,BR,C,2018-07-18
78998,1185L,B,2018-03-27
79000,1185L,A,2018-03-20
79001,1185L,A,2018-06-28
79002,BR,C,2018-03-20
79003,BR,C,2018-03-27
79006,BR,C,2018-03-20
79007,BR,C,2018-03-20
79008,BR,C,2019-02-09
79009,1185L,B,2018-03-20
79010,1185L,A,2018-03-20
79012,BR,C,2018-03-23
79014,1185L,A,2018-10-20
79017,BR,C,2018-03-20
79019,1185L,B,
79022,BR,C,2018-03-23
79025,BR,C,2018-03-21
79026,1185L,A,
79030,1185L,B,2018-03-27
79031,1185L,B,2018-03-23
79037,1185L,B,
79040,1185L,B,2018-03-21
79041,1185L,A,2018-03-21
79042,1185L,A,2018-03-22
79044,1185L,B,2018-03-21
79045,1185L,A,2018-03-21
79049,1185L,B,2018-03-23
79050,1185L,B,2018-03-21
79056,1185L,A,2018-03-21
79065,BR,C,2018-03-25
79071,1185L,B,2018-03-22
79075,BR,C,2018-03-22
79080,1185L,B,2018-03-22
79081,1185L,B,2018-03-22
79083,1185L,A,2018-03-22
79085,BR,C,2018-03-22
79088,1185L,A,
79090,1185L,B,2018-03-23
79093,1185L,B,2018-03-22
79100,1185L,B,2018-03-22
79107,BR,C,2018-04-10
79110,BR,C,2018-04-17
79111,1185L,B,2018-03-22
79115,BR,C,2018-03-22
79116,1185L,B,2018-03-22
79117,BR,C,
79119,1185L,A,
79122,1185L,A,2018-03-23
79124,1185L,B,2018-03-23
79127,1185L,B,2018-03-23
79128,1185L,A,2018-03-23
79133,1185L,B,2018-03-23
79136,BR,C,2018-03-23
79138,1185L,B,2018-03-23
79139,1185L,B,2018-03-27
79141,1185L,A,2018-03-23
79143,1185L,B,2018-06-21
79145,BR,C,2018-03-23
79151,1185L,A,2018-03-23
79153,BR,C,2018-03-23
79154,1185L,B,2018-03-23
79157,BR,C,2018-04-03
79158,1185L,A,2019-03-08
79161,1185L,B,2018-03-26
79162,1185L,A,2018-05-11
79164,BR,C,2018-03-24
79166,1185L,B,2018-03-30
79172,BR,C,
79174,BR,C,2018-03-24
79175,BR,C,2018-08-20
79177,BR,C,2018-05-03
79182,BR,C,2018-03-25
79184,1185L,B,2018-03-25
79185,BR,C,2019-03-11
79186,1185L,A,2018-03-27
79188,1185L,A,2018-04-18
79192,1185L,B,2018-03-26
79195,BR,C,2018-03-26
79196,1185L,A,2018-04-11
79204,1185L,B,2018-03-26
79207,1185L,B,2018-03-26
79210,1185L,B,2018-04-03
79214,BR,C,2019-01-06
79217,BR,C,2018-03-26
79218,BR,C,2018-03-27
79219,1185L,A,2018-03-26
79220,BR,C,2018-04-06
79221,BR,C,2018-03-27
79228,BR,C,
79230,BR,C,2018-03-26
79239,BR,C,2018-03-26
79241,BR,C,2018-03-26
79246,1185L,A,2018-03-26
79248,BR,C,2018-03-26
79250,1185L,B,2018-03-26
79251,BR,C,2018-04-04
79252,BR,C,2018-03-26
79254,1185L,B,2018-03-26
79255,1185L,B,2018-03-26
79259,1185L,A,2018-03-26
79262,BR,C,2018-03-27
79266,BR,C,2018-03-26
79268,1185L,A,2018-03-26
79269,BR,C,2018-05-12
79271,BR,C,2018-06-06
79272,1185L,B,2018-10-29
79274,BR,C,2018-03-27
79276,1185L,B,2018-03-27
79277,1185L,B,2018-05-11
79286,BR,C,
79287,1185L,A,2018-03-27
79288,1185L,B,2018-12-17
79290,1185L,A,2019-03-15
79295,BR,C,2018-03-27
79296,BR,C,2018-03-27
79299,1185L,B,2018-03-27
79302,BR,C,2019-03-23
79310,BR,C,2018-03-27
79317,BR,C,2018-03-27
79321,BR,C,2018-03-27
79325,1185L,B,2018-04-18
79327,1185L,B,2018-03-27
79340,BR,C,
79345,1185L,B,2018-04-01
79346,BR,C,2018-05-26
79348,BR,C,2018-03-30
79350,1185L,A,2018-03-28
79352,BR,C,2018-03-28
79360,BR,C,
79361,1185L,B,2018-09-25
79362,1185L,A,2018-12-31
79367,BR,C,2018-07-20
79368,1185L,B,2018-03-28
79370,1185L,B,2018-03-28
79371,BR,C,2018-03-28
79374,BR,C,2018-03-28
79375,1185L,A,2018-03-28
79376,1185L,A,2018-03-29
79379,1185L,B,2018-03-28
79380,1185L,B,2018-03-28
79381,1185L,A,
79382,1185L,A,2019-03-07
79383,1185L,A,
79384,BR,C,2018-03-28
79388,1185L,A,2018-03-29
79390,BR,C,2018-04-03
79392,BR,C,2018-03-29
79394,1185L,A,2018-03-29
79396,BR,C,2019-03-31
79399,BR,C,2018-03-29
79400,1185L,B,2019-02-13
79402,1185L,B,2018-03-29
79403,1185L,A,2018-03-29
79404,1185L,A,2018-03-29
79406,1185L,B,2018-04-02
79410,1185L,B,
79413,1185L,B,2018-03-29
79415,BR,C,2019-01-28
79419,1185L,A,2018-03-29
79420,BR,C,2018-04-10
79422,BR,C,2018-04-16
79425,BR,C,2018-04-05
79426,BR,C,2018-03-30
79428,1185L,B,2018-03-30
79430,1185L,A,2018-03-30
79432,1185L,A,2018-04-03
79440,1185L,A,
79443,BR,C,2018-03-30
79444,1185L,B,2018-03-30
79456,BR,C,2018-04-05
79457,1185L,B,2018-03-31
79460,1185L,A,
79462,1185L,A,
79466,1185L,B,2018-03-31
79467,1185L,B,2018-03-31
79473,1185L,B,2018-03-31
79479,1185L,A,2018-05-17
79480,1185L,A,2018-04-03
79484,BR,C,2018-04-01
79485,BR,C,2018-04-01
79487,BR,C,2019-01-03
79495,BR,C,
79497,1185L,A,2018-04-22
79498,1185L,B,2018-04-01
79499,1185L,B,2018-04-01
79501,BR,C,2018-04-13
79504,1185L,A,2018-04-28
79508,BR,C,2018-04-03
79510,BR,C,2018-04-05
79511,BR,C,2018-04-03
79512,BR,C,2018-04-03
79513,1185L,B,2018-04-03
79516,BR,C,2018-11-05
79517,1185L,B,2018-04-03
79525,1185L,A,2019-01-20
79527,1185L,A,2018-06-06
79531,BR,C,2018-04-02
79533,BR,C,2018-05-27
79537,BR,C,2018-06-01
79543,BR,C,2018-04-03
79546,1185L,B,2018-04-03
79552,BR,C,2018-04-03
79558,1185L,A,2018-04-03
79559,BR,C,2018-04-03
79560,BR,C,2018-04-03
79562,1185L,B,2018-04-03
79565,BR,C,2018-04-03
79568,1185L,B,2018-04-04
79570,1185L,B,2018-04-05
79572,1185L,A,2018-05-02
79573,BR,C,2018-04-04
79575,BR,C,2018-04-05
79576,BR,C,2018-06-12
79579,1185L,B,2018-04-04
79583,1185L,A,2018-04-09
79585,1185L,B,2018-04-05
79587,BR,C,2018-04-04
79588,1185L,A,2018-05-18
79589,1185L,B,2018-04-04
79590,1185L,B,2018-04-04
79591,1185L,A,
79595,BR,C,2019-02-26
79598,1185L,B,2018-04-04
79600,BR,C,2019-02-01
79601,1185L,A,2018-04-04
79603,1185L,B,2019-03-15
79604,1185L,B,2018-04-05
79605,BR,C,2018-04-05
79610,1185L,B,2018-04-05
79615,BR,C,2018-04-05
79621,1185L,A,2018-04-14
79623,1185L,A,2018-08-09
79626,1185L,B,2018-10-30
79627,1185L,A,
79630,BR,C,2018-04-05
79632,1185L,B,2018-04-07
79634,BR,C,2018-04-05
79640,1185L,A,2018-04-27
79646,BR,C,2019-03-24
79647,BR,C,2018-04-06
79649,BR,C,2018-04-11
79650,BR,C,2019-03-12
79652,1185L,B,2018-04-06
79657,1185L,B,2018-04-06
79659,1185L,A,2018-06-05
79668,BR,C,2018-12-06
79671,1185L,A,2018-04-06
79675,1185L,A,2018-04-06
79678,BR,C,2018-04-08
79679,BR,C,2018-05-04
79682,1185L,B,2018-04-07
79684,BR,C,2018-04-11
79685,1185L,A,2018-04-30
79687,1185L,A,2018-04-07
79688,BR,C,2018-04-17
79691,BR,C,2018-04-09
79692,BR,C,2018-04-11
79697,1185L,B,2018-04-23
79700,BR,C,2018-04-08
79705,BR,C,2019-01-15
79710,1185L,B,2018-04-08
79713,1185L,A,
79716,1185L,A,2018-04-09
79722,BR,C,2018-04-09
79724,1185L,A,2018-04-10
79725,1185L,A,2018-04-10
79729,1185L,A,2018-04-09
79731,1185L,A,2018-04-09
79732,BR,C,2018-04-10
79734,1185L,A,2018-04-09
79739,BR,C,2018-04-10
79742,1185L,B,2018-04-25
79744,BR,C,2018-04-21
79747,1185L,B,2018-04-23
79749,1185L,A,2018-04-10
79750,BR,C,2018-04-09
79761,BR,C,2018-04-09
79763,BR,C,2018-04-09
79765,BR,C,2019-03-02
79775,BR,C,2018-04-11
79778,1185L,B,2018-04-09
79781,1185L,A,2018-04-17
79790,1185L,B,2018-04-10
79793,1185L,A,2018-04-10
79803,BR,C,2018-04-10
79813,1185L,B,2018-04-30
79815,1185L,B,2019-02-22
79817,BR,C,2019-02-18
79819,1185L,B,2018-05-09
79821,BR,C,2018-06-05
79824,1185L,A,2018-06-02
79836,1185L,A,
79837,BR,C,2018-04-10
79840,1185L,B,2018-04-10
79841,BR,C,2018-04-11
79842,BR,C,2018-04-11
79844,BR,C,2018-04-30
79850,1185L,A,2018-08-22
79853,1185L,A,2018-04-11
79873,BR,C,2019-03-05
79875,1185L,A,2018-09-09
79879,BR,C,2018-04-15
79880,BR,C,2018-04-12
79881,1185L,B,2018-04-12
79882,1185L,B,
79883,1185L,A,2018-12-28
79888,BR,C,2018-04-14
79889,BR,C,2018-04-12
79891,1185L,A,2018-04-12
79897,1185L,B,2018-04-13
79898,1185L,A,2018-04-13
79901,1185L,A,2018-04-12
79905,1185L,A,2018-04-13
79907,1185L,B,2018-04-12
79909,1185L,A,2018-06-21
79912,1185L,A,2018-05-10
79914,1185L,B,2018-04-14
79915,BR,C,2018-04-12
79917,BR,C,2018-04-12
79920,BR,C,
79924,1185L,B,2018-04-13
79925,BR,C,2018-04-13
79926,1185L,B,2018-04-13
79929,BR,C,2018-04-13
79932,1185L,A,2018-04-13
79933,BR,C,2019-01-29
79935,BR,C,2018-04-13
79944,BR,C,2019-04-01
79947,1185L,A,2018-04-14
79948,1185L,A,2018-04-26
79950,1185L,A,2019-02-22
79952,BR,C,2018-04-14
79954,1185L,A,2018-04-14
79956,1185L,B,2018-04-14
79959,BR,C,2018-04-14
79960,1185L,B,2018-04-18
79961,BR,C,2018-05-15
79963,1185L,A,2018-04-15
79964,BR,C,2018-04-16
79967,1185L,A,2018-05-20
79971,1185L,A,2018-04-15
79974,BR,C,2018-04-16
79975,1185L,A,2018-06-06
79978,BR,C,2018-06-14
79981,BR,C,2018-04-16
79982,1185L,A,2018-04-15
79984,BR,C,2019-03-15
79985,1185L,B,2018-04-16
79986,BR,C,2019-03-03
79987,BR,C,2019-04-04
79990,BR,C,2018-04-16
79991,BR,C,2018-04-16
79992,1185L,B,2018-04-16
79993,BR,C,2018-06-14
79997,BR,C,2019-03-04
79998,1185L,A,2018-05-25
80001,BR,C,2019-03-02
80013,BR,C,2018-04-17
80018,1185L,A,2018-05-12
80021,1185L,A,2018-05-14
80022,1185L,A,2018-04-18
80032,1185L,B,2018-05-12
80033,1185L,A,2018-04-17
80035,BR,C,2018-04-17
80036,1185L,B,2019-02-26
80038,1185L,B,2018-04-17
80039,1185L,A,2018-04-26
80040,BR,C,2018-04-17
80041,1185L,A,2018-04-17
80043,1185L,A,2018-04-18
80049,BR,C,
80054,BR,C,2018-04-17
80056,1185L,A,2018-04-17
80060,1185L,B,2018-04-17
80062,1185L,A,2018-04-17
80065,1185L,B,2018-04-19
80071,1185L,B,2018-06-29
80072,BR,C,2018-06-16
80073,BR,C,2018-04-22
80077,1185L,A,2018-04-18
80078,1185L,B,2018-04-18
80079,BR,C,2018-04-18
80085,BR,C,2018-04-19
80086,1185L,B,2018-04-18
80088,BR,C,2018-04-19
80092,BR,C,2018-04-18
80093,1185L,B,2018-04-20
80094,BR,C,2018-04-18
80096,1185L,B,2018-04-24
80099,1185L,B,2018-04-18
80104,BR,C,2019-01-22
80107,BR,C,2019-03-25
80112,1185L,B,2018-04-19
80114,1185L,A,2019-02-28
80115,BR,C,2019-02-21
80123,BR,C,2018-06-20
80125,1185L,A,2018-04-20
80129,1185L,A,2018-05-11
80133,1185L,B,2018-04-19
80134,1185L,A,2018-04-22
80138,1185L,B,2018-04-20
80140,BR,C,2018-04-20
80144,1185L,B,2018-04-20
80146,1185L,A,2018-05-15
80147,1185L,A,2018-04-20
80148,BR,C,2018-04-20
80149,1185L,B,2018-04-21
80151,1185L,B,2018-04-20
80152,BR,C,2018-04-20
80153,1185L,A,2018-04-22
80154,BR,C,2018-04-20
80155,1185L,A,2018-05-31
80156,1185L,A,2018-04-20
80158,1185L,B,2018-04-24
80163,1185L,A,2018-04-21
80165,BR,C,2018-04-21
80169,1185L,A,
80172,1185L,A,2018-05-21
80178,BR,C,
80183,1185L,A,2018-04-28
80184,BR,C,2018-05-08
80185,1185L,B,2018-04-22
80190,BR,C,2019-03-16
80193,1185L,B,2018-04-22
80202,BR,C,2018-05-09
80203,1185L,B,2018-04-22
80204,BR,C,2018-04-22
80208,1185L,B,2018-04-22
80209,BR,C,2018-04-22
80210,1185L,A,2018-05-03
80213,BR,C,2018-04-24
80216,BR,C,2018-05-13
80217,BR,C,2018-04-22
80219,1185L,B,2018-04-22
80221,BR,C,
80222,1185L,A,2018-06-05
80227,BR,C,2018-05-10
80229,BR,C,2019-03-19
80231,BR,C,2019-02-06
80234,BR,C,2019-01-07
80241,1185L,A,2018-04-22
80243,1185L,A,2018-04-22
80244,BR,C,2018-04-22
80245,BR,C,2018-07-02
80246,BR,C,2018-04-23
80255,1185L,B,2018-04-23
80260,BR,C,2018-04-23
80266,BR,C,2018-04-23
80267,BR,C,2018-04-23
80268,1185L,B,2018-04-23
80277,BR,C,2018-04-24
80281,1185L,A,2018-04-23
80284,BR,C,2018-04-23
80287,BR,C,2018-12-31
80289,1185L,A,2018-04-23
80305,BR,C,2018-04-23
80308,1185L,A,2018-08-29
80310,BR,C,2018-04-23
80315,1185L,B,2018-04-24
80316,BR,C,2018-05-17
80317,1185L,B,2018-04-24
80318,1185L,B,2018-04-25
80319,1185L,B,2018-04-24
80323,1185L,A,
80328,1185L,A,2018-04-25
80329,1185L,A,2018-04-24
80332,1185L,A,2018-04-24
80337,BR,C,2018-04-24
80338,1185L,A,
80339,BR,C,2018-04-24
80340,1185L,A,2018-04-24
80344,BR,C,2018-05-01
80348,1185L,A,2018-04-24
80350,1185L,A,
80352,1185L,B,2018-04-28
80356,1185L,B,2018-04-24
80357,BR,C,2018-04-25
80360,1185L,B,2018-09-04
80364,1185L,B,2018-04-25
80366,BR,C,2018-11-27
80367,1185L,A,2018-04-25
80373,1185L,B,2018-04-25
80377,1185L,B,2018-04-26
80378,BR,C,
80382,BR,C,2018-06-17
80383,BR,C,2018-05-02
80385,BR,C,2018-05-01
80391,BR,C,2018-04-25
80398,BR,C,2018-04-26
80400,1185L,B,2018-04-25
80404,BR,C,2018-04-25
80412,1185L,A,2018-04-26
80413,BR,C,2019-01-21
80414,1185L,A,2018-04-26
80415,1185L,B,2018-07-16
80418,1185L,B,2018-04-26
80422,BR,C,2018-04-28
80428,1185L,A,2018-04-26
80429,1185L,A,2018-04-26
80433,BR,C,2018-04-26
80435,1185L,A,2018-04-26
80437,1185L,A,2018-04-26
80439,BR,C,2018-05-01
80440,1185L,B,2018-04-26
80442,1185L,A,2018-04-30
80447,BR,C,2018-04-26
80450,1185L,A,2018-04-26
80451,BR,C,2018-05-01
80457,1185L,B,2018-04-27
80459,1185L,A,2018-09-26
80461,BR,C,2018-04-27
80462,BR,C,2018-04-27
80464,1185L,B,2018-04-27
80465,1185L,B,2018-04-27
80468,BR,C,2018-04-27
80474,BR,C,2018-04-27
80475,1185L,B,2018-04-30
80480,1185L,A,2018-04-27
80483,1185L,B,2018-04-27
80485,BR,C,2018-04-30
80488,BR,C,2018-04-27
80490,1185L,B,2018-04-27
80494,1185L,A,2018-05-01
80497,BR,C,2018-05-17
80498,1185L,A,2018-10-14
80499,1185L,A,2018-05-01
80501,1185L,A,2018-04-30
80502,1185L,A,2018-04-28
80503,1185L,A,2018-04-28
80504,1185L,A,2018-05-15
80505,1185L,A,2018-11-16
80510,BR,C,2018-05-03
80511,BR,C,2018-04-28
80515,1185L,A,2018-04-29
80519,1185L,B,2019-03-14
80521,1185L,B,2018-06-04
80522,BR,C,2018-04-29
80523,BR,C,2018-04-29
80528,BR,C,2018-04-29
80529,1185L,B,2018-04-29
80530,BR,C,2018-09-12
80533,1185L,A,2018-04-29
80534,BR,C,2018-05-14
80540,1185L,A,2018-04-30
80542,BR,C,2018-09-17
80548,BR,C,2018-05-10
80550,BR,C,2018-05-01
80558,1185L,A,2018-05-01
80568,1185L,B,2018-04-30
80570,1185L,A,2018-05-02
80575,BR,C,2018-05-04
80577,BR,C,2018-04-30
80579,BR,C,2019-02-14
80600,1185L,B,2018-08-11
80601,1185L,A,2018-12-07
80602,1185L,A,
80603,1185L,A,2018-05-30
80607,BR,C,2018-05-02
80612,1185L,A,
80616,1185L,B,2018-05-02
80617,1185L,A,2018-05-03
80621,1185L,A,
80625,BR,C,2018-05-02
80630,BR,C,2019-04-02
80638,1185L,A,
80639,BR,C,2018-05-02
80642,BR,C,2018-05-03
80647,BR,C,2018-05-02
80652,1185L,A,2018-05-02
80653,1185L,A,2018-09-03
80654,1185L,A,2018-05-02
80656,BR,C,2019-03-12
80659,BR,C,2019-02-05
80660,1185L,B,2019-03-10
80663,1185L,A,2018-05-02
80666,BR,C,2018-05-02
80689,BR,C,2018-09-05
80690,1185L,B,2018-11-29
80693,1185L,A,2018-05-06
80702,BR,C,2018-05-03
80705,1185L,B,2018-05-03
80719,1185L,A,2018-06-15
80721,1185L,A,2018-06-23
80724,1185L,B,2018-05-05
80726,1185L,A,2018-05-10
80731,1185L,B,2018-05-07
80737,1185L,A,2018-05-06
80739,BR,C,2018-05-06
80745,BR,C,2018-05-06
80746,BR,C,
80747,1185L,A,2018-05-06
80748,BR,C,2018-05-06
80752,1185L,B,2018-08-04
80753,1185L,B,2018-05-07
80754,BR,C,2018-05-07
80755,BR,C,2018-05-10
80756,1185L,A,2018-06-06
80758,1185L,A,2018-06-17
80761,BR,C,2018-07-11
80764,1185L,B,2018-05-07
80765,1185L,A,2018-05-08
80768,BR,C,2018-05-07
80770,1185L,B,2019-01-11
80771,1185L,B,2018-05-07
80772,1185L,B,2019-03-14
80773,1185L,B,2018-05-07
80780,1185L,A,2018-05-14
80789,BR,C,2018-05-08
80790,BR,C,2018-05-14
80791,BR,C,2018-05-08
80793,1185L,B,2018-05-08
80794,BR,C,2019-01-17
80796,BR,C,2018-05-08
80797,1185L,A,2018-05-08
80798,BR,C,2018-05-08
80802,BR,C,2018-05-08
80804,BR,C,2018-06-29
80805,BR,C,2018-05-08
80806,BR,C,2018-05-12
80807,1185L,B,2018-05-08
80809,BR,C,2019-03-26
80810,1185L,A,2018-06-12
80814,1185L,A,2018-05-08
80815,BR,C,2018-05-08
80817,1185L,B,2018-05-08
80819,BR,C,2018-05-08
80824,1185L,A,2018-05-08
80829,BR,C,2018-05-16
80834,1185L,A,
80836,1185L,A,2019-03-10
80837,BR,C,2019-03-02
80838,1185L,B,2018-10-09
80841,BR,C,2019-02-09
80842,BR,C,2019-02-14
80844,1185L,B,2018-05-27
80845,BR,C,2018-05-10
80846,BR,C,2018-05-09
80847,1185L,A,2018-05-09
80849,1185L,B,2018-05-09
80850,1185L,A,2018-05-09
80851,1185L,B,2018-05-10
80852,BR,C,2018-05-09
80857,BR,C,2018-05-10
80859,1185L,B,2018-05-10
80860,1185L,A,2018-05-14
80861,1185L,A,2018-05-10
80862,BR,C,2018-05-09
80867,BR,C,2018-05-09
80868,1185L,A,
80871,1185L,B,2018-05-18
80872,1185L,A,2018-07-02
80880,1185L,B,2018-05-09
80883,1185L,B,2019-03-31
80885,BR,C,2018-06-10
80893,1185L,A,2018-07-04
80895,BR,C,2018-05-09
80896,1185L,B,2018-05-09
80897,1185L,A,2018-05-10
80898,1185L,A,2019-01-02
80901,1185L,A,2018-05-17
80903,1185L,A,2018-05-14
80904,BR,C,2018-05-10
80911,BR,C,2018-05-10
80922,BR,C,2018-05-13
80926,1185L,A,2019-03-04
80928,1185L,A,2018-05-10
80932,1185L,A,2018-05-10
80935,BR,C,2018-05-10
80937,BR,C,2019-02-17
80941,1185L,A,2018-05-11
80943,BR,C,2018-05-11
80944,BR,C,2018-05-22
80946,1185L,B,2018-05-11
80951,BR,C,2019-03-03
80952,1185L,A,2018-05-11
80956,BR,C,2018-05-14
80958,1185L,A,
80959,BR,C,2019-02-17
80963,BR,C,2018-05-14
80964,1185L,A,2018-05-11
80965,BR,C,2018-05-11
80966,1185L,A,2018-05-11
80969,BR,C,2018-05-11
80975,1185L,A,2018-06-06
80978,1185L,B,2019-02-25
80985,1185L,A,2019-03-11
80986,1185L,A,2018-05-14
80991,BR,C,2018-05-16
80998,1185L,A,2018-05-12
80999,BR,C,2018-05-12
81001,1185L,B,2018-05-12
81002,1185L,A,2018-05-13
81003,1185L,B,2019-02-11
81006,1185L,B,2018-05-13
81007,1185L,B,2018-05-13
81008,BR,C,2018-05-16
81009,1185L,B,2018-05-13
81011,1185L,B,2018-05-15
81012,BR,C,2018-05-23
81016,BR,C,2018-05-17
81017,1185L,A,2018-05-13
81021,BR,C,2018-05-13
81022,1185L,B,2018-05-17
81024,BR,C,2018-05-14
81025,1185L,B,2018-05-13
81030,BR,C,2019-04-01
81032,1185L,B,2018-05-14
81033,1185L,B,2018-05-14
81037,1185L,A,2018-05-14
81039,BR,C,2018-05-14
81045,1185L,A,2018-05-14
81047,BR,C,2019-03-01
81048,1185L,A,2018-05-22
81050,1185L,A,2018-08-28
81054,BR,C,2018-05-18
81055,1185L,B,2018-05-14
81057,1185L,A,2018-05-14
81061,1185L,A,2018-05-14
81062,BR,C,2018-05-15
81064,1185L,A,2018-05-15
81066,1185L,A,2018-05-16
81067,1185L,B,2018-05-15
81069,1185L,B,2018-08-15
81071,1185L,A,2018-05-28
81080,1185L,A,2018-05-14
81086,1185L,A,2018-05-14
81089,1185L,A,2018-05-20
81094,BR,C,2018-05-14
81096,BR,C,2018-05-25
81097,BR,C,2018-05-15
81100,1185L,B,2018-05-15
81109,BR,C,2018-05-15
81113,1185L,A,2018-05-15
81116,1185L,A,2018-05-15
81119,1185L,A,2018-05-15
81123,BR,C,2018-05-16
81124,1185L,A,2018-05-15
81127,BR,C,2018-05-15
81128,BR,C,2018-05-15
81130,1185L,B,2018-05-15
81131,1185L,A,2018-05-22
81136,1185L,A,2018-05-15
81137,1185L,B,2019-01-15
81138,1185L,A,2018-05-16
81144,1185L,B,2019-02-06
81148,1185L,A,2018-05-30
81149,1185L,A,2018-05-15
81150,BR,C,2018-05-18
81154,1185L,B,2019-02-06
81157,1185L,A,2018-07-30
81158,1185L,A,2018-05-17
81161,BR,C,2018-05-25
81163,BR,C,
81164,BR,C,2018-05-16
81175,1185L,A,2018-05-16
81179,1185L,A,2018-05-16
81183,BR,C,2018-06-22
81184,1185L,B,2018-05-16
81190,BR,C,2018-05-16
81192,BR,C,2018-05-16
81193,1185L,B,2018-05-16
81194,BR,C,2019-03-12
81196,1185L,A,2018-05-16
81199,1185L,A,2018-05-16
81204,1185L,A,2018-05-26
81206,BR,C,2018-05-19
81211,1185L,A,2018-12-11
81212,1185L,A,
81215,1185L,B,2018-05-16
81223,1185L,B,2018-05-16
81224,1185L,A,2018-05-21
81228,1185L,A,2018-05-17
81230,BR,C,2018-05-20
81233,1185L,A,2018-05-17
81239,BR,C,2018-05-17
81244,BR,C,2018-05-17
81245,BR,C,2018-05-17
81247,1185L,A,2018-05-18
81250,1185L,A,2018-05-17
81253,1185L,A,2019-02-25
81255,BR,C,2019-01-15
81259,1185L,A,2018-05-17
81264,1185L,A,2018-05-18
81267,1185L,A,2018-05-17
81271,BR,C,2018-05-17
81272,1185L,B,2018-05-17
81276,1185L,B,2019-03-03
81279,BR,C,2018-05-21
81280,1185L,B,2018-05-17
81284,1185L,A,2018-05-21
81286,1185L,A,2018-05-24
81289,1185L,A,2018-05-18
81293,BR,C,2019-02-21
81294,BR,C,2018-05-18
81295,BR,C,2019-04-02
81297,1185L,A,2018-05-18
81298,BR,C,2018-05-19
81305,1185L,B,2018-05-18
